"","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103"
"0.001",37.1223298115278,27,21.6889985550403,18.493653007614,16.3871497512575,14.9053585276749,13.8115545381832,12.9736659610103,12.3127298106589,11.7788705669581,11.3391482363218,10.9709896452932,10.6584381902457,10.389912210287,10.1568117705905,9.95262314968879,9.77232615327412,9.61199165146422,9.46850200998708,9.33935292046707,9.2225103593672,9.11630563808366,9.01935725220079,8.93051189735689,8.84879939963362,8.7733978869167,8.7036065930077,8.63882441695187,8.57853286872341,8.52228239143895,8.46968130693239,8.42038681719725,8.37409763001545,8.33054787746559,8.28950207090846,8.25075089245509,8.21410766576631,8.17940538183589,8.14649418071677,8.11523920981578,8.08551879476683,8.05722287100708,8.03025163377793,8.00451437191978,7.97992845695767,7.95641846391018,7.93391540424989,7.91235605469413,7.89168236816051,7.87184095540186,7.85278262763232,7.8344619919427,7.81683709253931,7.79986909186974,7.78352198656179,7.76776235382502,7.7525591245745,7.7378833800516,7.72370816915354,7.71000834405503,7.69676041202198,7.68394240158818,7.67153374149792,7.6595151510174,7.64786854038933,7.63657692035404,7.6256243197889,7.61499571062918,7.60467693933098,7.59465466422117,7.58491629815298,7.5754499559509,7.56624440618476,7.55728902686302,7.54857376467876,7.54008909748074,7.53182599967562,7.52377591029822,7.51593070351251,7.50828266133067,7.5008244483579,7.49354908838992,7.48644994270638,7.4795206899189,7.47275530724506,7.46614805309243,7.45969345084666,7.45338627376802,7.44722153090868,7.44119445397139,7.43530048503691,7.429535265094,7.42389462331129,7.41837456699591,7.41297127218792,7.40768107484414,7.40250046256889,7.39742606685237,7.39245465578058,7.38758312718401
"0.002",27.5281108495358,20.811015779523,17.1634260971249,14.9148321800635,13.4053834432166,12.3286210788787,11.524897601241,10.903614683087,10.4098404987755,10.0084674606429,9.6760751123365,9.39647420832785,9.15813401655534,8.95262938897525,8.77366718868632,8.61645566636069,8.47728419288615,8.35323609186079,8.24198802814159,8.14166707087795,8.05074703155531,7.96797207571975,7.89229961221784,7.8228570287669,7.75890851966469,7.69982936874405,7.64508580804059,7.59421909422923,7.54683280939127,7.50258265087339,7.46116816020763,7.42232597547103,7.38582429007589,7.35145827407053,7.31904626872013,7.28842660642837,7.25945493949831,7.23200198535729,7.20595161452553,7.18119922213402,7.1576503351849,7.13521941673087,7.11382883528075,7.0934079734297,7.07389245428098,7.05522346791183,7.03734718312411,7.02021423215524,7.00377925801692,6.98800051576679,6.9728395203696,6.95826073492425,6.94423129396478,6.93072075732063,6.91770089067356,6.90514546949576,6.89303010351599,6.88133207925134,6.87003021847358,6.8591047507617,6.84853719853292,6.83831027315068,6.8284077808852,6.81881453765397,6.80951629160142,6.80049965268997,6.79175202857314,6.78326156610683,6.7750170979292,6.76700809360421,6.75922461488065,6.75165727466816,6.74429719937485,6.73713599428991,6.73016571172778,6.72337882168058,6.71676818475117,6.71032702716322,6.7040489176644,6.69792774615787,6.69195770391282,6.68613326521994,6.68044917037001,6.67490040984584,6.66948220962773,6.6641900175222,6.65901949043167,6.65396648249057,6.6490270339998,6.6441973610976,6.63947384611036,6.63485302853163,6.63033159658215,6.62590637930797,6.62157433917668,6.61733256513577,6.61317826609976,6.60910876483561,6.60512149221805,6.60121398182929
"0.003",23.0323921900034,17.800838230519,14.90308122701,13.0914802558494,11.8625970308042,10.978858591903,10.3149533758917,9.79905246419001,9.38724336474243,9.05126590578264,8.77215588560518,8.53673740777151,8.33558415061084,8.16178156703072,8.01014687679444,7.87672150697831,7.75843144864559,7.65285431963743,7.55805609094335,7.47247439696764,7.39483367162128,7.32408245120313,7.2593463882933,7.19989257901827,7.14510215573901,7.09444899897156,7.04748303520903,7.00381701041565,6.96311592531937,6.92508852900588,6.88948041852507,6.85606840216501,6.8246558648562,6.79506893416237,6.76715329027853,6.74077149745558,6.7158007601951,6.69213102747989,6.66966338372981,6.6483086771985,6.62798634596448,6.60862340912516,6.59015359672505,6.57251659668282,6.55565740078414,6.5395257348785,6.52407556091027,6.50926464044616,6.49505415102631,6.48140834803456,6.46829426591499,6.4556814534994,6.44354173899096,6.43184902080137,6.42057908098617,6.40970941848195,6.39921909973806,6.38908862466374,6.37929980609064,6.36983566118835,6.36068031347357,6.35181890422701,6.34323751228185,6.33492308127536,6.32686335356656,6.31904681011839,6.31146261572604,6.30410056904509,6.29695105693613,6.29000501269732,6.28325387780412,6.27668956681766,6.27030443515974,6.26409124948523,6.25804316041093,6.25215367738508,6.2464166455043,6.24082622410407,6.23537686696647,6.23006330400481,6.22488052429772,6.21982376035863,6.21488847353666,6.21007034045528,6.20536524040379,6.20076924360418,6.19627860028367,6.19188973048891,6.18759921458371,6.18340378437765,6.17930031483714,6.17528581633465,6.17135742739618,6.16751240790947,6.16374813275982,6.16006208586178,6.15645185455891,6.1529151243648,6.14944967402194,6.14605337085571
"0.004",20.257052537826,15.8988157484231,13.4509390037224,11.905414575341,10.8492822173744,10.0854408413629,9.50900084245685,9.05940865310046,8.69942658890576,8.40497147196691,8.15981394508228,7.95263718654242,7.77531920140457,7.62188557031781,7.48784708425987,7.36976732219687,7.26497243654506,7.17135158798186,7.08721672714885,7.01120216278842,6.94219137512624,6.87926284628154,6.82164939584019,6.7687072591212,6.71989229538611,6.67474148294435,6.63285838220166,6.59390161015484,6.55757562412986,6.52362329335674,6.49181986710953,6.46196804289142,6.43389390787511,6.40744357864197,6.38248040315598,6.3588826183485,6.33654137916154,6.31535909218278,6.29524800040144,6.27612897606746,6.25793048684818,6.2405877069673,6.22404175017274,6.20823900550716,6.19313056017365,6.17867169647084,6.16482145194943,6.15154223371937,6.13879947929291,6.12656135754767,6.11479850438423,6.10348378847514,6.09259210318612,6.08210018132316,6.07198642983863,6.06223078203373,6.05281456513547,6.04372038141557,6.03493200126336,6.02643426683483,6.01821300507748,6.01025494908449,6.00254766686256,5.99507949671131,5.98783948850951,5.98081735028802,5.97400339954256,5.96738851880329,5.9609641150332,5.95472208247608,5.94865476861732,5.9427549429572,5.93701576832965,5.9314307745276,5.92599383402168,5.92069913958062,5.91554118362244,5.91051473914187,5.90561484207563,5.9008367749808,5.89617605191346,5.89162840440603,5.88718976845139,5.88285627241023,5.87862422576645,5.87449010866189,5.87045056214799,5.86650237909812,5.86264249572855,5.85886798368121,5.85517604262539,5.85156399333902,5.84802927123359,5.84456942029008,5.84118208737572,5.83786501691378,5.83461604588142,5.83143309911199,5.82831418488055,5.82525739075282
"0.005",18.3138301850468,14.5441064292772,12.4039567483677,11.0424123723456,10.1067135615908,9.42699905907213,8.91224975684987,8.50962705073174,8.18648856100082,7.92164181573689,7.70075862402317,7.51381957989486,7.35361608369794,7.2148340758897,7.09347284845182,6.98646464634247,6.89141878196955,6.80644531204072,6.73003091707949,6.66094984767822,6.59819892779189,6.54094937780714,6.4885106007823,6.44030261127836,6.3958347974094,6.35468938478607,6.31650843338903,6.28098351861146,6.24784747264941,6.21686772253591,6.18784087649754,6.16058829441099,6.13495244009117,6.11079385923848,6.08798866149169,6.06642641126127,6.04600835205307,6.02664590441665,6.00825938961398,5.99077694044579,5.97413356801467,5.9582703590124,5.9431337827398,5.92867509076462,5.91484979509807,5.90161721317501,5.88894006987745,5.87678414843586,5.86511798335114,5.85391258955688,5.84314122293204,5.83277916801379,5.82280354937576,5.81319316365198,5.80392832961935,5.7949907541148,5.78636341187104,5.77803043761478,5.76997702899313,5.76218935908157,5.75465449738915,5.74736033841352,5.74029553691791,5.7334494492039,5.72681207974219,5.72037403259979,5.71412646716853,5.70806105775706,5.70216995665892,5.69644576035278,5.69088147852952,5.68547050567413,5.68020659496012,5.67508383423977,5.6700966239368,5.66523965666776,5.66050789843658,5.65589657126259,5.65140113711592,5.6470172830472,5.64274090740906,5.63856810707735,5.63449516558812,5.63051854211509,5.62663486121876,5.62284090330491,5.61913359573595,5.61551000454361,5.61196732669588,5.6085028828757,5.60511411073226,5.60179855856895,5.59855387943581,5.59537782559629,5.59226824334086,5.58922306812267,5.586240319992,5.5833180993082,5.58045458270994,5.57764801932543
"0.006",16.8499349125144,13.5096362444731,11.5966981899967,10.3721644785234,9.52673784850645,8.91040434801031,8.44232459435589,8.07535558817884,7.78026415979315,7.53801137225976,7.33569045823118,7.16425506434041,7.01718351080623,6.88965957071189,6.77805160805813,6.67957094652636,6.59204162845,6.51374149277731,6.44329013144828,6.37956838764971,6.32165952537117,6.26880557156104,6.22037446356432,6.17583501179749,6.13473759558497,6.0966991196949,6.06139117531418,6.02853063776369,5.99787213617976,5.96920197497971,5.94233319121957,5.91710150803454,5.89336200044647,5.87098633159146,5.84986044881353,5.82988265287038,5.81096197169035,5.79301678413426,5.77597365009143,5.75976631173616,5.74433483745458,5.72962488524034,5.71558706656836,5.70217639512609,5.6893518074947,5.67707574506668,5.66531378827046,5.65403433562892,5.64320832137376,5.63280896632212,5.62281155753545,5.61319325295738,5.60393290779021,5.59501091984115,5.58640909146509,5.5781105060639,5.57009941738337,5.56236115008821,5.5548820102973,5.54764920493526,5.54065076890342,5.53387549920023,5.52731289523014,5.52095310463325,5.51478687404969,5.50880550430202,5.50300080954045,5.49736507994799,5.49189104764914,5.48657185550558,5.48140102851792,5.47637244758296,5.47148032538342,5.46671918421073,5.46208383554244,5.45756936121454,5.45317109604528,5.44888461178167,5.44470570225251,5.44063036962387,5.43665481166232,5.43277540992115,5.42898871877212,5.42529145521332,5.42168048938963,5.4181528357685,5.41470564491861,5.41133619584412,5.40804188883104,5.40482023876645,5.40166886889426,5.3985855049748,5.39556796981805,5.39261417816284,5.3897221318769,5.38688991545443,5.38411569178995,5.38139769820882,5.37873424273652,5.37612370059002
"0.007",15.692852257616,12.6827387572413,10.9462231344755,9.82883138567764,9.05437871973563,8.48808817350181,8.05698282502538,7.71834046402463,7.44558493587331,7.22136153406757,7.03387848180276,6.87485469410852,6.73830996417445,6.61982128435666,6.51604906339904,6.42442581857997,6.34294603491029,6.27002090764683,6.20437579842485,6.144976471095,6.09097512626852,6.04167031362286,5.99647673800285,5.95490222862272,5.9165299678803,5.88100463229877,5.84802147810429,5.81731766765733,5.78866531857199,5.7618658897273,5.73674561392558,5.71315175671171,5.69094953233503,5.67001954618527,5.65025566187544,5.63156321302309,5.61385749651552,5.59706249694188,5.58110980188899,5.56593767562534,5.55149026485757,5.5377169151203,5.5245715802441,5.51201231045691,5.50000080717843,5.48850203459373,5.47748387974019,5.46691685418812,5.45677383150018,5.44702981556484,5.43766173565243,5.42864826466772,5.4199696575947,5.41160760756546,5.4035451173515,5.39576638438454,5.38825669767455,5.38100234521399,5.37399053064512,5.36720929812753,5.36064746448033,5.35429455779042,5.34814076177979,5.34217686531156,5.33639421648951,5.33078468087114,5.32534060337081,5.32005477347826,5.31492039346094,5.30993104925595,5.30508068378976,5.30036357249302,5.29577430080247,5.29130774346457,5.28695904547474,5.28272360450338,5.27859705467511,5.27457525158143,5.2706542584186,5.26683033315348,5.26309991662957,5.25945962153382,5.25590622215243,5.25243664485067,5.24904795921765,5.24573736982254,5.24250220853353,5.2393399273553,5.23624809174456,5.23322437436679,5.23026654926082,5.2273724863802,5.22454014648351,5.22176757634784,5.21905290428172,5.21639433591598,5.2137901502527,5.21123869595385,5.208738387853,5.20628770367436
"0.008",14.7466207682652,12,10.4054545822824,9.37480609952844,8.65807982195789,8.13263902201884,7.73180388893788,7.41640786499874,7.16201938145214,6.95264720947082,6.77740454036909,6.62863279983659,6.50079311094055,6.38978352009027,6.29250325500445,6.20656596692762,6.13010589204908,6.06164369445785,5.99999165076609,5.94418537465464,5.89343381954061,5.84708210619765,5.80458350216784,5.76547803280211,5.72937596558171,5.69594492191822,5.66489972123655,5.63599430566506,5.60901526519684,5.58377660560737,5.56011548984506,5.53788874821295,5.51697000035338,5.49724726760476,5.4786209810556,5.46100231092847,5.44431175846659,5.42847796347836,5.41343669000292,5.39912995983897,5.38550530940892,5.37251514996935,5.36011621479393,5.34826907985244,5.336937746842,5.32608927931577,5.31569348419035,5.30572263216867,5.29615121164531,5.28695571151085,5.27811442897461,5.26960729910887,5.26141574330524,5.25352253424075,5.24591167529412,5.23856829264057,5.23147853849772,5.22462950420151,5.21800914196703,5.21160619433893,5.20541013046445,5.1994110884316,5.19359982301035,5.18796765821495,5.18250644417707,5.17720851787931,5.17206666735251,5.16707409898513,5.16222440763427,5.15751154926189,5.15292981585108,5.1484738123837,5.1441384356847,5.13991885495868,5.13581049386322,5.13180901397902,5.12791029955165,5.1241104433924,5.12040573383659,5.1167926426681,5.11326781392764,5.1098280535303,5.10647031962478,5.10319171363333,5.09998947191706,5.09686095801615,5.09380365541934,5.09081516082103,5.08789317782805,5.08503551108159,5.08224006076247,5.07950481745129,5.07682785731657,5.07420733760704,5.07164149242583,5.06912862876601,5.06666712278913,5.06425541632935,5.0618920136074,5.05957547813988
"0.009",13.9529207152902,11.4224957030741,9.94529032815238,8.98671661900395,8.31814822897812,7.82689390121013,7.45145607191274,7.15560520982934,6.91668669410995,6.71984200324965,6.55493782648484,6.41483492462065,6.29436323972418,6.18968953341727,6.09791319290348,6.01679986839452,5.94460119891315,5.87992990453693,5.8216714189955,5.76892019892892,5.72093304472964,5.6770943684198,5.63688999391977,5.59988714485341,5.56571898252418,5.53407253309838,5.50467916917431,5.47730703761207,5.45175498529866,5.42784764864034,5.4054314550571,5.38437134504628,5.36454806791691,5.34585593751701,5.32820095928529,5.3114992589491,5.29567575772927,5.28066305012779,5.26640044908888,5.25283317014261,5.23991163150912,5.22759085139561,5.21582992710862,5.20459158332108,5.19384177902272,5.18354936445484,5.1736857807725,5.16422479635631,5.15514227466355,5.14641596930625,5.13802534270467,5.12995140521325,5.12217657207398,5.11468453593559,5.10746015299852,5.1004893411175,5.09375898842218,5.08725687121158,5.08097158004281,5.07489245307628,5.06900951585985,5.06331342683807,5.0577954279618,5.05244729984976,5.0472613210205,5.04223023077008,5.03734719532087,5.0326057769103,5.02799990552587,5.02352385302607,5.01917220941549,5.01493986106795,5.01082197071354,5.00681395902518,5.0029114876576,4.99911044360686,4.99540692477192,4.99179722661205,4.98827782980417,4.98484538881377,4.98149672130169,4.97822879829604,4.97503873506585,4.97192378263846,4.96888131990845,4.9659088462906,4.96300397487333,4.96016442603375,4.95738802147802,4.95467267867453,4.9520164056501,4.94941729612162,4.94687352493851,4.94438334381279,4.94194507731607,4.93955711912395,4.93721792849046,4.93492602693593,4.93267999513371,4.93047846998176
